Timestamp (UTC),Beijing co,Beijing no2,Beijing o3,Beijing pm10,Beijing pm25,Beijing so2,Beijing pressure,Beijing windSpeed,Beijing windBearing,Zhangjiakou co,Zhangjiakou no2,Zhangjiakou o3,Zhangjiakou pm10,Zhangjiakou pm25,Zhangjiakou so2,Zhangjiakou pressure,Zhangjiakou windSpeed,Zhangjiakou windBearing,Qinhuangdao co,Qinhuangdao no2,Qinhuangdao o3,Qinhuangdao pm10,Qinhuangdao pm25,Qinhuangdao so2,Qinhuangdao pressure,Qinhuangdao windSpeed,Qinhuangdao windBearing,Shijiazhuang co,Shijiazhuang no2,Shijiazhuang o3,Shijiazhuang pm10,Shijiazhuang pm25,Shijiazhuang so2,Shijiazhuang pressure,Shijiazhuang windSpeed,Shijiazhuang windBearing,Tianjin co,Tianjin no2,Tianjin o3,Tianjin pm10,Tianjin pm25,Tianjin so2,Tianjin pressure,Tianjin windSpeed,Tianjin windBearing
2017-04-15 18:00:00,538.2352941176471,79.27272727272727,21.78787878787879,118.46875,46.38235294117647,9.088235294117647,,,,437.8,22.2,69.6,65,23.6,12.4,,,,2077.8,91.8,32.4,246.6,128.6,36,,,,559.625,28.5,79.75,96.125,33.5,22.125,,,,1278.2608695652175,83.5,33.04347826086956,179.04545454545453,70.54545454545455,25.47826086956522,,,
2017-04-15 19:00:00,579.4117647058823,82.60606060606061,16.363636363636363,116.93939393939394,47.73529411764706,9.676470588235293,,,,425.8,19.8,67.4,63.8,23.2,12,,,,2220.4,96.4,28.2,231.2,120.2,38,,,,509.25,30.75,73.75,73.625,26.125,18.375,,,,1626.0869565217392,79,28.08695652173913,202.54545454545453,80.52173913043478,29.52173913043478,,,
2017-04-15 20:00:00,600,81.61290322580645,15.258064516129032,119.03225806451613,44.225806451612904,9.28125,,,,441.4,16.8,68.2,53,22.8,11.2,,,,2256.4,101,19.2,227.2,127.4,36.8,,,,511,37.5,64.875,69.875,22.875,17.25,,,,1586.9565217391305,75.82608695652173,32.68181818181818,208.08695652173913,90,30.391304347826086,,,
2017-04-15 21:00:00,552.9411764705883,79.72727272727273,17.548387096774192,113.78787878787878,44.61764705882353,8.5,,,,413.4,15.8,66.6,52.4,20.6,10.6,,,,1426.2,64.4,48.8,128.6,63.6,25.8,,,,523.5,25.375,81.5,77.125,20.125,18.75,,,,1521.7391304347825,77.52173913043478,24.454545454545453,172.27272727272728,108.1304347826087,29.782608695652176,,,
2017-04-15 22:00:00,532.3529411764706,74.45454545454545,18.060606060606062,102.72727272727273,41.970588235294116,8.088235294117647,,,,399.6,15,65.4,45.8,14.6,9.8,,,,799.2,28.8,78.2,103.8,39.4,12.8,,,,551.375,24.375,80.25,71.625,20,24.25,,,,1460.8695652173913,76.95652173913044,24.428571428571427,166.4090909090909,101,29.52173913043478,,,
2017-04-15 23:00:00,590.9090909090909,76.21875,13.8125,117.03030303030303,46.42424242424242,7.96969696969697,,,,424.6,16.4,62.8,46.4,11,9.8,,,,606,26.6,79.2,102,40.8,10.6,,,,616.75,28.5,75.125,67,21.125,29.875,,,,1534.7826086956522,73.26086956521739,25.80952380952381,151.0952380952381,94.08695652173913,31.043478260869566,,,
2017-04-16 00:00:00,688.2352941176471,77.33333333333333,11.606060606060606,139.28125,46.81818181818182,8.705882352941176,,,,481.4,20.8,57.8,50.2,12.8,14.6,,,,580.2,26.2,84.2,108.8,35.2,10.6,,,,652.375,33.625,71.25,65,26.75,32.75,,,,1417.391304347826,67.91304347826087,29.333333333333332,127.05,87.69565217391305,31.391304347826086,,,
2017-04-16 01:00:00,757.5757575757576,78.75,10.3125,132.6875,52.333333333333336,10.484848484848484,,,,483,31,52,73.5,22,23.75,,,,492.2,24.8,89.6,86,29.2,8.2,,,,732.25,44.125,62,71.875,22.625,34.875,,,,1378.2608695652175,66.3913043478261,29.82608695652174,129.2608695652174,81.43478260869566,31.347826086956523,,,
2017-04-16 02:00:00,673.5294117647059,76.27272727272727,16.272727272727273,124.41176470588235,53.76470588235294,11.617647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.5217391304348,72.43478260869566,29.130434782608695,164.43478260869566,77.91304347826087,33.608695652173914,,,
2017-04-16 03:00:00,817.6470588235294,75.3030303030303,29.09090909090909,175.38235294117646,66.6470588235294,20.852941176470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.1304347826087,68.08695652173913,40.47826086956522,198.3913043478261,83.95652173913044,35.47826086956522,,,
2017-04-16 04:00:00,1064.7058823529412,73.78787878787878,46.84848484848485,218.88235294117646,98.08823529411765,33.294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.7391304347825,62.52173913043478,58.78260869565217,260.04347826086956,94.04347826086956,34.21739130434783,,,
2017-04-16 05:00:00,1179.4117647058824,73.75757575757575,63.54545454545455,217.1764705882353,116.37142857142857,37.1764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.909090909091,50.5,94.0909090909091,284.54545454545456,118.18181818181819,33.95454545454545,,,
2017-04-16 06:00:00,1158.8235294117646,69.27272727272727,82.03030303030303,201.88235294117646,118.88571428571429,36.05882352941177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.1666666666667,47.041666666666664,114.5,285.40909090909093,128.41666666666666,34.5,,,
2017-04-16 07:00:00,1096.969696969697,64.09375,98.03125,201.54545454545453,116.82352941176471,31.424242424242426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.8333333333333,44.416666666666664,126.125,249.45454545454547,143.25,34.375,,,
2017-04-16 08:00:00,1182.3529411764705,65.60606060606061,108.42424242424242,239.05882352941177,126.02857142857142,28.029411764705884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.8333333333333,44.75,128.95833333333334,211.65217391304347,138.95833333333334,32.333333333333336,,,
2017-04-16 09:00:00,1275.7575757575758,59.15625,120.5625,242.57575757575756,127.08823529411765,25.242424242424242,,,,479,15,130.6,143.4,27.4,13.8,,,,810.8,40.2,124,112.4,41.8,21.4,,,,913.25,44.375,77.5,117.375,37.875,35.25,,,,1750,49.375,122.54166666666667,191.56521739130434,134.25,30.416666666666668,,,
2017-04-16 10:00:00,1306.060606060606,60.666666666666664,120.6875,225.9375,126.97058823529412,22.78787878787879,,,,452,14.8,129.2,135.8,25.6,13.6,,,,879.2,52.2,118,123.6,48.6,25.8,,,,1742.875,60,59.75,141.75,47.75,42.375,,,,1595.6521739130435,51.56521739130435,115.47826086956522,186.14285714285714,134.625,26.17391304347826,,,
2017-04-16 11:00:00,1321.2121212121212,64.18181818181819,111.875,208.54545454545453,131.14705882352942,21.181818181818183,,,,484.2,17.6,121.6,144.8,29.2,14.6,,,,838.4,53,111.8,115,50.6,23,,,,2026.75,77.375,36.375,163.5,73.625,51.5,,,,1604.5454545454545,57.22727272727273,102.45454545454545,175.6818181818182,128.8695652173913,22.636363636363637,,,
2017-04-16 12:00:00,1328.5714285714287,67.28571428571429,97.20588235294117,197.26470588235293,133.54285714285714,18.428571428571427,,,,531.2,21.2,115.2,120.4,35.8,13,,,,827.6,57.6,97.6,109.8,54.4,20.8,,,,1701.75,84.875,22.375,181.375,85,48,,,,1769.5652173913043,69.04347826086956,83.6086956521739,174.2608695652174,124.625,22.26086956521739,,,
2017-04-16 13:00:00,1320,66.11428571428571,82.47058823529412,196.08823529411765,135.38888888888889,16.485714285714284,,,,580.6,25.6,103.4,105.6,35.6,14.2,,,,854,45.4,99.4,109.2,60.2,23,,,,1733.125,91.375,15,174.375,89.125,45.875,,,,1750,76.54166666666667,67.20833333333333,171.65217391304347,120.04166666666667,20.583333333333332,,,
2017-04-16 14:00:00,1348.5714285714287,67.17142857142858,68.61764705882354,196.66666666666666,143.58333333333334,15.371428571428572,,,,557,25,100.4,134,40.4,15.6,,,,919.2,54.6,87.4,133.8,78.2,15.6,,,,1861.75,91,8.142857142857142,179.875,91.375,46.125,,,,1729.1666666666667,75.375,54.125,171.56521739130434,122.91666666666667,19.291666666666668,,,
2017-04-16 15:00:00,1357.142857142857,68.28571428571429,57.529411764705884,189.13333333333333,149.33333333333334,15.285714285714286,,,,427.8,14.8,112,207.2,36,10.2,,,,1041,84.8,56.2,144.2,83.2,18,,,,1925.125,88.625,8,191.625,89.5,47,,,,1629.1666666666667,81.08333333333333,35.208333333333336,176.1818181818182,123.08333333333333,17.666666666666668,,,
2017-04-16 16:00:00,1322.857142857143,69.37142857142857,48.05882352941177,185.03703703703704,147.5,14.2,,,,438.8,19.6,101.6,184.8,28.2,11.2,,,,1284.6,95.4,38,159,90.8,22.6,,,,1629,81.85714285714286,13.625,190.125,70.625,49,,,,1479.1666666666667,69.79166666666667,34.333333333333336,149.61111111111111,105.95833333333333,16.583333333333332,,,
2017-04-16 17:00:00,1314.2857142857142,71.02857142857142,39.38235294117647,176.77777777777777,145.80555555555554,14,,,,448,16.8,102.8,146.6,21.6,12.6,,,,1307,86.2,45.4,173.4,102.4,23.6,,,,921.125,57.142857142857146,41.375,236.625,57.5,37.625,,,,1478.2608695652175,66.04347826086956,35.27272727272727,146.46666666666667,96.1304347826087,17.08695652173913,,,
2017-04-16 18:00:00,1317.142857142857,72.31428571428572,29.38235294117647,170.73076923076923,146.11111111111111,12.628571428571428,,,,499.8,15.2,97.8,140.4,27.8,13.4,,,,1374.2,74,45,157.8,101.8,22.4,,,,597.875,33,66.375,308.5,59.875,20.125,,,,1395.6521739130435,63.65217391304348,31.681818181818183,109.07142857142857,100.30434782608695,16.73913043478261,,,
2017-04-16 19:00:00,1311.4285714285713,73.14285714285714,16.61764705882353,168.29166666666666,146.05555555555554,9.941176470588236,,,,504.8,15.2,93.6,136.4,22.2,13.4,,,,1900.4,61.4,55,173,102.8,28,,,,475.875,23.625,76,352,58.625,14.875,,,,1487.5,55.25,28.82608695652174,111,86.95833333333333,17.458333333333332,,,
2017-04-16 20:00:00,1288.5714285714287,73.11428571428571,12.676470588235293,171.16666666666666,147.25,12.82857142857143,,,,520.2,15.6,88.2,135.2,22.6,13.2,,,,1891,48.6,54,193.6,97,26.8,,,,507.125,31.5,64.875,345.14285714285717,57.375,16.125,,,,1529.1666666666667,50.083333333333336,28.75,107.84615384615384,86.5,16.75,,,
2017-04-16 21:00:00,1285.7142857142858,72.31428571428572,11.366666666666667,173.56521739130434,148.52777777777777,10.6,,,,527.4,19.6,74.4,143.8,27.2,13.6,,,,1718.4,45,53.2,132.4,75.2,23.4,,,,609.5,40.75,54,349.85714285714283,59.875,18.625,,,,1562.5,47.208333333333336,32.208333333333336,141.75,89.875,15.083333333333334,,,
2017-04-16 22:00:00,1348.5714285714287,69.22857142857143,10,174.1818181818182,147.38888888888889,8.771428571428572,,,,548.2,23.8,69.2,176.6,29.4,14,,,,1384,40.4,54.4,105.6,74.6,22.2,,,,613,44.125,47.875,328.85714285714283,72.25,21.625,,,,1666.6666666666667,44.916666666666664,35.541666666666664,103,87.70833333333333,15.041666666666666,,,
2017-04-16 23:00:00,1388.5714285714287,69.82857142857142,8.235294117647058,191.66666666666666,146.75,8.114285714285714,,,,550.2,22.4,64.4,195.4,33.2,14.6,,,,1210.2,40,57.2,101.8,65.6,19.4,,,,658.25,54.375,36.875,325,67.125,24.5,,,,1733.3333333333333,45.083333333333336,33.52173913043478,103.6,89.91666666666667,15.375,,,
2017-04-17 00:00:00,1431.4285714285713,70.05714285714286,8.970588235294118,196.96428571428572,151.75,7.9714285714285715,,,,626,29.4,53,179,32.8,19.8,,,,1029.2,38,70.4,82.4,53.6,17.8,,,,726.375,59,29.75,296.5,66.75,25.25,,,,1720.8333333333333,45.333333333333336,30.869565217391305,127,99,15.041666666666666,,,
2017-04-17 01:00:00,1451.4285714285713,79.28571428571429,14.088235294117647,220.32142857142858,164.44444444444446,11.914285714285715,,,,664.4,34,54.2,196,30.8,30,,,,1016.2,40.6,81.4,66.6,44.4,19.6,,,,753,51.5,37.375,276,60.625,28,,,,1641.6666666666667,42.916666666666664,33,127.9090909090909,108.04166666666667,14.458333333333334,,,
2017-04-17 02:00:00,1482.857142857143,84.85714285714286,28.38235294117647,233.57142857142858,183.11111111111111,18.02857142857143,,,,592.6,27,73.8,208.8,27,16.4,,,,1019.8,40,85.2,85.8,41.4,24,,,,720.625,39.375,54.625,270.875,54.375,30.5,,,,1683.3333333333333,39.208333333333336,30.791666666666668,137.35714285714286,117.91666666666667,13.625,,,
2017-04-17 03:00:00,1475.7575757575758,86.26470588235294,53.303030303030305,248.75,194.0857142857143,20.441176470588236,,,,474.2,18.2,93.8,194.4,24.4,11.6,,,,1624.4,45.4,75.6,139.4,73,33.75,,,,626.625,27.714285714285715,74.75,259.875,62.5,27.125,,,,1720.8333333333333,35.791666666666664,35.541666666666664,156.72222222222223,129.45833333333334,13.541666666666666,,,
2017-04-17 04:00:00,1314.2857142857142,79.82857142857142,80.76470588235294,251.03846153846155,185.5,19.6,,,,441.2,17.4,101.2,176,20.8,12.75,,,,1918.6,45.4,86,126.6,84,39,,,,544.25,21,84.625,227.25,54.875,21.875,,,,1758.3333333333333,38.583333333333336,73.625,190.2173913043478,151.45833333333334,18.333333333333332,,,
2017-04-17 05:00:00,1076.4705882352941,67.53125,93.6875,249.26666666666668,163.68571428571428,14.970588235294118,,,,427.6,16,104.4,184.2,25.8,13.25,,,,1668,40.75,108.2,124,67,37.6,,,,527.5714285714286,19.714285714285715,86.875,200.375,45.42857142857143,20.875,,,,1761.904761904762,38.095238095238095,77.71428571428571,188.66666666666666,150.85714285714286,19.095238095238095,,,
2017-04-17 06:00:00,951.4285714285714,53.285714285714285,104.75757575757575,271.21875,152.75,13.2,,,,438.8,15.6,108,218.4,29,13.75,,,,970.2,34.25,121,76.2,39,26.2,,,,566.7142857142857,25.375,87.25,186.125,55.285714285714285,24.25,,,,1609.090909090909,34.09090909090909,113,184.9090909090909,151.6818181818182,20.272727272727273,,,
2017-04-17 07:00:00,817.6470588235294,44.94117647058823,106.72727272727273,283.1818181818182,145.74285714285713,12.272727272727273,,,,435,15.2,111.8,220.6,31.4,13,,,,730.25,29,131,71.6,40,19.2,,,,561.5,18.714285714285715,104.5,187.875,42.42857142857143,27.333333333333332,,,,1356.5217391304348,28.17391304347826,127.17391304347827,207.3684210526316,130.3181818181818,17.391304347826086,,,
2017-04-17 08:00:00,652.9411764705883,38.55882352941177,106.60606060606061,317.8484848484849,135.82857142857142,10.181818181818182,,,,444.4,19.25,110.8,239.4,40,13,,,,812.25,34,134.2,83,48.6,20.2,,,,554.5,20.571428571428573,110.875,176.125,55.142857142857146,25.428571428571427,,,,1162.5,27.652173913043477,122.79166666666667,247.91304347826087,115.45833333333333,13.875,,,
2017-04-17 09:00:00,554.2857142857143,34.294117647058826,98.97142857142858,303.6764705882353,119.72222222222223,9.911764705882353,,,,431.2,18.75,112.6,259.4,38.8,12.8,,,,1047.2,33.2,143.2,121.2,67.4,21.6,,,,547.1428571428571,20.714285714285715,111.375,168.5,44.57142857142857,23.5,,,,1075,31.166666666666668,115.54166666666667,282.8636363636364,114.29166666666667,12.666666666666666,,,
2017-04-17 10:00:00,400,30.647058823529413,91.77142857142857,294.7352941176471,108.16666666666667,6.4,,,,410.6,17.75,109,179,30.5,11.2,,,,1112.4,42.4,126.8,136,83.4,23.8,,,,587.875,28.571428571428573,99.14285714285714,233.75,53.42857142857143,23.75,,,,1000,32.625,110.375,299.54545454545456,110.45833333333333,11.958333333333334,,,
2017-04-17 11:00:00,375.75757575757575,33.36363636363637,82.23529411764706,261,94.6,5.9411764705882355,,,,409.5,14.8,103.6,193.2,29.2,11.2,,,,1124,44.6,114.2,134.2,91.2,24.4,,,,738.1428571428571,32.375,88.875,339.875,59.285714285714285,29.75,,,,929.1666666666666,32.458333333333336,105.5,258,106.66666666666667,10.583333333333334,,,
2017-04-17 12:00:00,358.8235294117647,39.4,72.6,205.05882352941177,75.25,4.857142857142857,,,,398.5,14,100.6,164.6,28.8,9.8,,,,1086.4,39,117.4,123.4,87.2,22,,,,846.25,36,86.375,264.875,60.125,31.875,,,,962.5,47.541666666666664,86.33333333333333,235.70833333333334,90.58333333333333,10.583333333333334,,,
2017-04-17 13:00:00,326.47058823529414,33.05714285714286,75.26470588235294,231.9142857142857,60.30555555555556,4.114285714285714,,,,387.25,15,101.6,126.6,22.4,9,,,,1058.4,34.4,122,134.8,87,17.4,,,,825.375,38,76.375,290,70.625,29,,,,970.8333333333334,54.958333333333336,77.79166666666667,245.33333333333334,86.75,10.916666666666666,,,
2017-04-17 14:00:00,268.57142857142856,19.914285714285715,84.02857142857142,177.34285714285716,49.52777777777778,3.8,,,,392.8,14.2,103,69,19.8,10.25,,,,1057.6,36.4,113.8,155.4,87.8,14.4,,,,587.625,24.142857142857142,89.625,297,59.5,17,,,,956,45.88,80.2,260.3809523809524,83.52,11.72,,,
2017-04-17 15:00:00,208.8235294117647,14.176470588235293,85.11764705882354,134.78787878787878,32.542857142857144,3.242424242424242,,,,432.8,12.8,99.2,129.6,21.2,8.2,,,,1016.4,46.8,89,144.6,85.8,15,,,,520.625,19.125,86.25,224.875,54.5,16.125,,,,872,30,90.44,330.125,78.68,11.08,,,
2017-04-17 16:00:00,200,20.542857142857144,78.57142857142857,50.34375,17.333333333333332,3.0285714285714285,,,,419.8,11.2,108.8,143,19,7.8,,,,1062.4,60.8,55.6,173.2,100.6,18,,,,502.14285714285717,19,77.85714285714286,144.85714285714286,47.142857142857146,12.428571428571429,,,,796,20.72,97.52,285.44,69.68,9.08,,,
2017-04-17 17:00:00,188.57142857142858,22.571428571428573,76.42857142857143,66.15625,20.72222222222222,2.914285714285714,,,,413.8,10.2,106,121.8,22,6.6,,,,1152,74.6,33.2,176.4,101.2,19.2,,,,529.4285714285714,21.142857142857142,70.71428571428571,107.71428571428571,61,12.571428571428571,,,,768,20.2,84.28,175.48,47.12,7.12,,,
2017-04-17 18:00:00,174.28571428571428,17.714285714285715,84.05714285714286,85.55882352941177,26.02777777777778,2.7714285714285714,,,,392.8,9.6,107.2,87,21,7,,,,692.6,29.6,78.8,89.8,18.8,16.2,,,,679.5,33.125,57.5,94.85714285714286,44.875,17.625,,,,748,22.92,77.4,133.68,37.88,7.64,,,
2017-04-17 19:00:00,171.42857142857142,15.228571428571428,91.88571428571429,82.97142857142858,26.194444444444443,2.6857142857142855,,,,400.6,11,103.6,71.2,20.4,7.2,,,,527.4,32.2,66.6,50.4,17.6,12.6,,,,640.375,38.125,50,82.57142857142857,29.875,17,,,,720,23.72,76.56,81.08,24.84,7.208333333333333,,,
2017-04-17 20:00:00,171.42857142857142,12.485714285714286,92.94285714285714,80.22857142857143,22.13888888888889,2.742857142857143,,,,417,9.4,95,70.2,16.8,7.6,,,,602.6,47.6,50.6,81,18.8,13.8,,,,584.75,33.5,53.375,101.57142857142857,31.625,17.875,,,,748,22.32,80.36,78.16,21.84,6.958333333333333,,,
2017-04-17 21:00:00,182.85714285714286,11.428571428571429,92.54285714285714,97.31428571428572,21.5,2.7142857142857144,,,,410.2,9,92.8,71,14.6,7.2,,,,537.2,37.4,65.8,56.6,18,13.8,,,,511.875,22,65.75,79.25,27.375,15.25,,,,716,17.96,92.44,137.08,29.8,6.416666666666667,,,
2017-04-17 22:00:00,173.52941176470588,12.588235294117647,89.76470588235294,103.55882352941177,18.485714285714284,2.676470588235294,,,,418,9.2,89.8,53.8,16.8,7.8,,,,463.2,25.6,88.6,101.6,16,7.4,,,,519.875,26.75,62.625,79.75,24.75,16.25,,,,752,17.08,95.84,139.72,34,6.173913043478261,,,
2017-04-17 23:00:00,205.88235294117646,15.970588235294118,83.17647058823529,118.52941176470588,19.942857142857143,2.764705882352941,,,,450.6,10.8,87.2,46,12.8,8,,,,482,22.25,90.4,102.8,16.6,8,,,,575.125,27.25,66.625,73.5,23.625,17.625,,,,772,19.84,91.2,149.64,34.28,6.782608695652174,,,
2017-04-18 00:00:00,229.41176470588235,14.941176470588236,81.76470588235294,104.6470588235294,20.742857142857144,2.676470588235294,,,,440.6,11.8,87.2,63,15.6,7,,,,456,16.75,93.4,95,16.2,6.8,,,,584.125,25.375,74.25,79.625,18.25,17.25,,,,740,21.16,87.68,148.36,28.68,6.608695652173913,,,
2017-04-18 01:00:00,229.41176470588235,13.5,85.61764705882354,110,23.285714285714285,2.6470588235294117,,,,431.8,12.2,94.8,118.4,18.8,5.6,,,,406.2,13.2,96.2,64.8,11.6,4.6,,,,521,19.25,82.625,105.5,20.625,15.25,,,,732,19.88,86.72,206.32,32.24,5.7272727272727275,,,
2017-04-18 02:00:00,227.27272727272728,12.515151515151516,88.87878787878788,111.90625,24.333333333333332,2.606060606060606,,,,491.2,11.2,102,204.6,20.2,4.8,,,,373.4,12,98,50.6,9.4,4.4,,,,479.875,14.75,92.375,132.125,18,12.5,,,,692,15.64,92.12,214.36,31.04,5.333333333333333,,,
2017-04-18 03:00:00,225,11.25,92.5,103.15625,21,2.65625,,,,414.4,11.6,107,138.6,17.8,4.4,,,,373.8,12.2,99.4,49,10,4.4,,,,479.125,13.375,100.375,99.75,16.375,12.5,,,,744,15.08,92.92,147.28,33.44,5.681818181818182,,,
2017-04-18 04:00:00,242.85714285714286,10.771428571428572,95.4,88.08823529411765,24.727272727272727,2.5428571428571427,,,,431.2,12.25,111.8,106.8,13.4,5.2,,,,365.6,11,101.2,40.2,8.8,4.2,,,,520.1428571428571,14.857142857142858,105.625,85.5,14.875,12.5,,,,712,13.44,95.44,128.52,22.6,5.2727272727272725,,,
2017-04-18 05:00:00,222.85714285714286,10.314285714285715,99.25714285714285,80.6,19.542857142857144,2.5142857142857142,,,,435,12.5,114.4,95.6,13.4,6,,,,365,10.8,102.4,33.2,9.2,4.6,,,,487.5,13.714285714285714,107.375,63.75,11.125,12.75,,,,708,13.2,102.2,120.96,21.48,5.318181818181818,,,
2017-04-18 06:00:00,217.14285714285714,10.885714285714286,100.25714285714285,75.45714285714286,22.085714285714285,2.5428571428571427,,,,424.4,10.6,115.8,113.8,14.2,6.2,,,,404.4,11.4,105.6,30.4,7,4,,,,484.875,16.5,109.125,56.375,15.125,12.125,,,,700,12.16,107,119.24,21.84,5.428571428571429,,,
2017-04-18 07:00:00,217.64705882352942,10.676470588235293,101.32352941176471,63.42424242424242,25.941176470588236,2.5294117647058822,,,,416.6,10.8,117.6,68.6,12.2,6.5,,,,452.6,11.6,106.4,32.6,7,3.8,,,,488.5,15.875,106.125,54.625,18.75,12.5,,,,704,12.64,112.72,104.04,21.12,5.380952380952381,,,
2017-04-18 08:00:00,215.15151515151516,10.705882352941176,101.12121212121212,55.25,20.484848484848484,2.5588235294117645,,,,406.2,11.6,118.2,51.8,12.8,7,,,,487.4,12.5,106.6,32.2,7.8,4,,,,498,17.875,107.5,71.625,26.375,14.625,,,,712,13.32,115.32,94.92,24.04,5.428571428571429,,,
2017-04-18 09:00:00,231.42857142857142,12.285714285714286,103.28571428571429,57.88235294117647,17.857142857142858,2.5428571428571427,,,,438,13,117.2,40.4,12.2,6.8,,,,480.2,15,105.2,39.8,10.6,4.4,,,,483.75,20.375,109.25,70.71428571428571,19.875,17.625,,,,708,13.64,117.36,88.68,27.44,5.380952380952381,,,
2017-04-18 10:00:00,240,14.657142857142857,101.51428571428572,52.90909090909091,19.4,2.5428571428571427,,,,503,14.6,116.2,35.6,16.8,7.8,,,,441.4,18,101.6,48.4,11.2,5.5,,,,513.625,21.875,107.375,80.85714285714286,18.25,17.875,,,,720,18.08,112.64,109.88,21,5.590909090909091,,,
2017-04-18 11:00:00,230.3030303030303,14.272727272727273,101.36363636363636,51.03225806451613,18.970588235294116,2.5588235294117645,,,,503,14.6,116.2,35.6,16.8,7.8,,,,441.4,18,101.6,48.4,11.2,5.5,,,,519.4285714285714,23.571428571428573,106.85714285714286,80.85714285714286,18.25,17.875,,,,724,19.6,110.36,84.12,18.68,5.590909090909091,,,
2017-04-18 12:00:00,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724,19.6,110.36,84.12,18.68,5.590909090909091,,,
2017-04-18 13:00:00,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-18 14:00:00,,,,,33,,,,,590.6,35,70.8,79.4,28.2,12.8,,,,526.2,33.4,80.6,53.6,21.4,6.4,,,,636,56.75,70,116.42857142857143,33.625,28.625,,,,,,,,,,,,
2017-04-18 15:00:00,574.2857142857143,72.51428571428572,19.428571428571427,87.57575757575758,30.17142857142857,3.4285714285714284,,,,568.6,27.6,72,73.4,28.6,10.4,,,,523.8,24.2,84.4,47,18.6,6.6,,,,656.5,55.375,61.375,127.375,33.125,30.5,,,,1192,94.48,10.2,119.8,39.24,12.36,,,
2017-04-18 16:00:00,528.5714285714286,68.68571428571428,19.34285714285714,83.91176470588235,32.388888888888886,3.6,,,,523.4,23.4,72,51.2,25.6,9.4,,,,543.6,31.4,73.6,46.2,20.8,7.2,,,,652.625,48.25,64.25,138.75,34,38.875,,,,1192,95.96,8.56,130.12,42.2,14.4,,,
2017-04-18 17:00:00,445.7142857142857,69.51428571428572,17,75.02941176470588,28.944444444444443,4.0285714285714285,,,,501.8,20,73.6,59.4,35.6,10.4,,,,537.2,38.4,61.2,47.4,20.2,6.4,,,,651.5,50.125,56.25,133.5,43,42.375,,,,1184,85.56,17.08,113.12,40.64,16.16,,,
2017-04-18 18:00:00,434.2857142857143,68.54285714285714,15.6,86.14285714285714,29.666666666666668,4.771428571428571,,,,479.2,17.6,74.6,45.6,24.4,10.2,,,,555.6,56.2,45.6,47.2,19.8,9.2,,,,771.5,64.5,35,133.875,45.25,51.25,,,,1184,85.56,17.08,113.12,40.64,16.16,,,
2017-04-18 19:00:00,437.14285714285717,67.57142857142857,15.2,82.57142857142857,30.47222222222222,5.6571428571428575,,,,458.2,15,78,43,22.4,10.2,,,,594.4,66.6,31.8,51,19.6,11.2,,,,925.625,72.875,22,146.625,42.25,52.375,,,,1204,74.04,30.64,125.08,38.52,17.32,,,
2017-04-18 20:00:00,571.4285714285714,70.11428571428571,11.885714285714286,89.2,33.166666666666664,9.114285714285714,,,,473.8,16.2,75.4,42.2,20,12.6,,,,650.2,73.8,19.2,56,25,15.6,,,,1045.5,77.375,16.125,161.75,42.375,47.625,,,,1108,46.36,59.04,127.48,48.96,14.666666666666666,,,
2017-04-18 21:00:00,742.8571428571429,72.08571428571429,11.085714285714285,94.4,34.861111111111114,10.771428571428572,,,,490.8,17,74.4,46.8,20,12,,,,700.4,75.2,15.2,81,26.4,24,,,,1152.75,78.5,13.75,150.75,44.625,44.75,,,,1028,35.36,69.68,118.91666666666667,35.04,11.541666666666666,,,
2017-04-18 22:00:00,837.1428571428571,71.6,13.914285714285715,106.68571428571428,36.47222222222222,11.257142857142858,,,,481.6,16,90.2,51.2,20.8,11.4,,,,866.2,80.2,11.2,76.6,25.8,16.6,,,,1233.375,77,14.25,159,51.125,43.25,,,,980,31.64,72,107,31.84,10.083333333333334,,,
2017-04-18 23:00:00,854.2857142857143,68.25714285714285,19.542857142857144,115.88571428571429,34.333333333333336,10.714285714285714,,,,558,21,89.6,48.4,22.4,14.8,,,,986,81,14.8,74.8,26.4,16,,,,1232.75,71.75,16.375,178.625,48.125,39,,,,976,32,71.08,103.68,32.84,10.291666666666666,,,
2017-04-19 00:00:00,782.8571428571429,61.114285714285714,27.2,129.0857142857143,35.611111111111114,9.371428571428572,,,,713,35.2,70.2,51.6,24,16.4,,,,1046.4,76.6,23.8,91,35.4,21,,,,1246.125,71,15.25,177,48.75,40.875,,,,1016,36,66.08,105.12,30.24,11.125,,,
