Timestamp (UTC)	Tianjin co	Tianjin no2	Tianjin o3	Tianjin pm10	Tianjin pm25	Tianjin so2
2017-03-31 01:00	1408	74.72	19.64	114.21739130434783	72.12	24.52
2017-03-31 02:00	1250	69	28.416666666666668	102.47368421052632	68.79166666666667	25.75
2017-03-31 03:00	920.8333333333334	45.375	59.25	80.5	51.625	18.708333333333332
2017-03-31 04:00	732	27.16	82.6	54.06666666666667	33.28	12.08
2017-03-31 05:00	690.9090909090909	18.73913043478261	92.5	41.705882352941174	26.08695652173913	11.208333333333334
2017-03-31 06:00	659.0909090909091	15.583333333333334	103.20833333333333	34.526315789473685	22.875	10.625
2017-03-31 07:00	659.0909090909091	15.708333333333334	109.75	32.526315789473685	21.875	9.708333333333334
2017-03-31 08:00	622.7272727272727	16.91304347826087	113.56521739130434	42.07692307692308	27.73913043478261	10.043478260869565
2017-03-31 09:00	591.304347826087	17.791666666666668	113.91666666666667	45.44444444444444	29.083333333333332	8.541666666666666
2017-03-31 10:00	586.3636363636364	17.434782608695652	114.47826086956522	50.714285714285715	28.217391304347824	8.304347826086957
2017-03-31 11:00	595.6521739130435	19.25	111.625	51.13333333333333	24.833333333333332	8.166666666666666
2017-03-31 12:00	666.6666666666666	26.75	102.84	45.38095238095238	23.041666666666668	8.64
2017-03-31 13:00	729.1666666666666	42.24	80.96	61.82608695652174	24.916666666666668	11.28
2017-03-31 14:00	958.3333333333334	64.2	55.64	92.48	35.25	14.52
2017-03-31 15:00	972	73.96	41.52	98.28	45.08	24.4
2017-03-31 16:00	936	71.2	41.56	105.52173913043478	49.56	26.04
2017-03-31 17:00	948	62.84	48.08	102.3913043478261	56.2	22.4
2017-03-31 18:00	996	61.88	50.36	112.58333333333333	58.48	24.16
2017-03-31 19:00	1100	54.36	58.2	129.72	75.2	26.56
2017-03-31 20:00	1080	50.28	57.68	130.20833333333334	80.2	26.68
2017-03-31 21:00	1164	52.32	51.08	140.125	84.2	29.52
2017-03-31 22:00	1245.8333333333333	60.125	36.583333333333336	141.5	93.41666666666667	29.458333333333332
2017-03-31 23:00	1376	68.88	24.4	149.4	104.76	30.88
2017-04-01 00:00	1376	76.64	14.48	139.72	104.72	27.92
2017-04-01 01:00	1332	79.84	14.04	137.34782608695653	98	26.76
2017-04-01 02:00	1720	80.16	20.2	153.44	90.08	38.36
2017-04-01 03:00	2652	78	33.4	168.45833333333334	90.96	54.24
2017-04-01 04:00	2644	69.68	51.68	146.32	88.76	53.56
2017-04-01 05:00	2020	54.56	72.44	108.71428571428571	76.68	38.32
2017-04-01 06:00	1472	39.56	91.2	78.26315789473684	59.32	26.88
2017-04-01 07:00	1184	31.96	101.96	63.19047619047619	47.84	21.12
2017-04-01 08:00	952	27.76	108.12	60.6	41.64	16.72
2017-04-01 09:00	880	26.96	113.52	64	37.64	14.96
2017-04-01 10:00	968	31.76	113.72	79.875	39.36	17.68
2017-04-01 11:00	1264	44.72	109.92	126.04	48.48	21.84
2017-04-01 12:00	1376	55.36	105.08	134.96	59.84	22.88
2017-04-01 13:00	1468	62.6	96.24	128.72	65.28	24.24
2017-04-01 14:00	1368	62.16	89.88	113.64	67.64	26.4
2017-04-01 15:00	1260	61.36	84.44	103.13636363636364	66.88	23.64
2017-04-01 16:00	1128	57.92	80.08	87.66666666666667	64.36	18.96
2017-04-01 17:00	1156	62.52	65.36	86.68	58.12	20.6
2017-04-01 18:00	1229.1666666666667	67.66666666666667	54.208333333333336	89.95454545454545	56.625	22.833333333333332
2017-04-01 19:00	1268	86	29.76	102.43478260869566	61.68	28.52
2017-04-01 20:00	1312	86	25.666666666666668	107.86363636363636	70.4	28.92
2017-04-01 21:00	1332	82.36	25.041666666666668	106.85714285714286	71.56	26.64
2017-04-01 22:00	1560	89.84	15.666666666666666	115.29166666666667	71.08	30.92
2017-04-01 23:00	1652	92.04	10.521739130434783	123.625	75.2	38.56
2017-04-02 00:00	1984	90.92	7.3478260869565215	138.83333333333334	84.84	36.92
2017-04-02 01:00	2144	89.8	8.75	147.52	94.56	36.64
2017-04-02 02:00	2268	88.48	16.375	166.8	103.84	44.92
2017-04-02 03:00	2268	85.4	26.68	170.875	111.76	54.68
2017-04-02 04:00	2116	80.84	44.32	150.04	106.8	60.6
2017-04-02 05:00	1928	73.52	64.16	146.5	104.2	53.36
2017-04-02 06:00	1668	63.88	86.92	136.95652173913044	101.84	45.92
2017-04-02 07:00	1568	58.4	102.52	136.34782608695653	97.8	41.56
2017-04-02 08:00	1504	58.36	113.56	132.29166666666666	101.4	38.48
2017-04-02 09:00	1396	58.16	118.88	142.73684210526315	103.8	36.32
2017-04-02 10:00	1260	55.92	125.12	148.3846153846154	99.76	32.8
2017-04-02 11:00	1216	56.88	127.24	141.76470588235293	90.48	30.96
2017-04-02 12:00	1191.6666666666667	61.833333333333336	120.5	134.72727272727272	89.25	29.791666666666668
2017-04-02 13:00	1316	86.4	89.92	154.8	95.88	31.24
2017-04-02 14:00	1516	104.6	61.64	197.12	114.4	31.8
2017-04-02 15:00	1720	123.84	38.96	220.24	138.2	32.32
2017-04-02 16:00	1788	126.04	37	234.8095238095238	151.88	34
2017-04-02 17:00	1796	132.36	31.041666666666668	233.95454545454547	160.64	36.88
2017-04-02 18:00	1862.5	130.04166666666666	30.91304347826087	229.1904761904762	162.20833333333334	38.583333333333336
2017-04-02 19:00	2080	134.88	20.041666666666668	211.52173913043478	164.56	40.52
2017-04-02 20:00	2208	131.72	19.434782608695652	211.91304347826087	162.52	40.12
2017-04-02 21:00	2204	130.04	16.217391304347824	202.04166666666666	159.8	37.68
2017-04-02 22:00	2112	128.48	13.227272727272727	202.33333333333334	160.84	34.88
2017-04-02 23:00	2012	125.4	10.521739130434783	192.85714285714286	161.04	34.56
2017-04-03 00:00	1980	122.68	6.409090909090909	199.79166666666666	159.76	34.76
2017-04-03 01:00	2008	119.56	10.333333333333334	208.45454545454547	163.08	38.32
2017-04-03 02:00	2204	112.88	22.52	231.08333333333334	171.36	50.12
2017-04-03 03:00	2140	106.44	40.28	250.8695652173913	187.64	56.68
2017-04-03 04:00	1964	82.92	73.8	225	178.32	51.44
2017-04-03 05:00	1716	61	104.6	200	151.88	42.28
2017-04-03 06:00	1380	44	138.28	154.55555555555554	129.88	36.88
2017-04-03 07:00	1184	29.6	168.32	127.25	116.44	34.84
2017-04-03 08:00	1112	26.64	180.52	121	103.2	34.08
2017-04-03 09:00	1072	25.68	184.4	126	97.44	28.52
2017-04-03 10:00	964	26.56	182.08	122.4	87.16	27.4
2017-04-03 11:00	904.1666666666666	29.583333333333332	178.16666666666666	103.8	78.79166666666667	23.916666666666668
2017-04-03 12:00	1037.5	41.25	166.54166666666666	134.77272727272728	83.16666666666667	26.916666666666668
2017-04-03 13:00	1129.1666666666667	53.125	148.33333333333334	144	92.83333333333333	28.208333333333332
2017-04-03 14:00	1262.5	58.291666666666664	139.625	149.45454545454547	103.91666666666667	30.041666666666668
2017-04-03 15:00	1364	56.36	134	150.0952380952381	112.95833333333333	31.2
2017-04-03 16:00	1500	68.68	112.44	161.1904761904762	121.91666666666667	33.72
2017-04-03 17:00	1575	73.875	91.5	169.04545454545453	119.04166666666667	32.958333333333336
2017-04-03 18:00	1620.8333333333333	86.54166666666667	71.45833333333333	169.45	121.91666666666667	34
2017-04-03 19:00	1660	88.32	54.72	165.72222222222223	125.2	39.76
2017-04-03 20:00	1496	90.04	46.04	155.83333333333334	124.56	52.52
2017-04-03 21:00	1412	88.92	44.6	141.84615384615384	128.32	63.48
2017-04-03 22:00	1468	81.72	49.52	143.27272727272728	129.12	73.2
2017-04-03 23:00	1504	80.92	44.56	140.33333333333334	130.84	70.875
2017-04-04 00:00	1648	87.48	32.666666666666664	160.95	131.84	70.72
2017-04-04 01:00	1832	93.16	26.04	170.42857142857142	133.4	64.68
2017-04-04 02:00	1800	88.28	35.84	174.82608695652175	135.04	58.6
2017-04-04 03:00	1676	79.56	56.08	170.86363636363637	137.36	55.28
2017-04-04 04:00	1668	71.6	72.16	168.5	130.24	52.48
2017-04-04 05:00	1624	59.52	96	175.64	112.36	46.48
2017-04-04 06:00	1624	59.52	96	175.64	112.36	46.48
2017-04-04 07:00	1496	52.72	103.12	171.7826086956522	111.48	44.16
2017-04-04 08:00	1412	45.16	109.76	150.4090909090909	102.48	39.56
2017-04-04 09:00	1388	47.2	108.52	142.68	94.88	35.08
2017-04-04 10:00	1304	46.08	108.84	135.5	94.8	32.16
2017-04-04 11:00	1204	42.68	109.36	118.82608695652173	88.96	29.12
2017-04-04 12:00	1152	45.8	97.4	117.5909090909091	82.48	25.56
2017-04-04 13:00	1108	47.96	85.68	112.9090909090909	75.79166666666667	23
2017-04-04 14:00	1175	46.291666666666664	81.79166666666667	106.43478260869566	73.45833333333333	22.166666666666668
2017-04-04 15:00	1096	36.56	89.6	116.82352941176471	68.96	19.84
2017-04-04 16:00	1056	31.92	90.32	82.11111111111111	58.8	17.56
2017-04-04 17:00	1092	32.76	81.76	66.375	53.4	16.36
2017-04-04 18:00	987.5	35.416666666666664	76.125	65.33333333333333	53.125	15.833333333333334
2017-04-04 19:00	975	38.416666666666664	63.458333333333336	57	57.625	15.416666666666666
2017-04-04 20:00	1000	45.84	53.8	54.166666666666664	57.12	14.92
2017-04-04 21:00	952	40.8	60.04	59.2	54.6	14.52
2017-04-04 22:00	866.6666666666666	30.208333333333332	71.5	55.5	51.333333333333336	14.208333333333334
2017-04-04 23:00	864	32.2	67.68	67	49.52	13.44
2017-04-05 00:00	876	33.96	64.24	50.6	50.52	14.56
2017-04-05 01:00	900	39.36	57.44	55.5	52.2	15.6
2017-04-05 02:00	984	48.52	47.36	66.27272727272727	55.4	15.4
2017-04-05 03:00	1164	50.88	45.32	68	54.52	14.24
2017-04-05 04:00	1372	53.08	49.48	62.42857142857143	53.28	14.76
2017-04-05 05:00	1412.5	48.416666666666664	61.416666666666664	70.76470588235294	51.84	17.041666666666668
2017-04-05 06:00	1191.304347826087	41.17391304347826	78.73913043478261	72.0625	57.833333333333336	19.130434782608695
2017-04-05 07:00	1020	29.12	109.72	76.9	64.84	18.08
2017-04-05 08:00	1012	29	111.16	77.4	59.44	17.32
2017-04-05 09:00	1020.8333333333334	32.083333333333336	110.20833333333333	62.714285714285715	53.458333333333336	15.875
2017-04-05 10:00	979.1666666666666	32.64	111.16	61.333333333333336	52.88	14.72
2017-04-05 11:00	937.5	30.875	112.91666666666667	51	52.291666666666664	14.25
2017-04-05 12:00	1075	37.041666666666664	101.125	57.125	43.708333333333336	12.583333333333334
2017-04-05 13:00	1220.8333333333333	49.625	78.5	51.53333333333333	44.166666666666664	12.166666666666666
2017-04-05 14:00	1239.1304347826087	56.4	63.84	63.92307692307692	46.88	13.16
2017-04-05 15:00	1333.3333333333333	54.32	59.44	64.75	49.92	13.84
2017-04-05 16:00	926.0869565217391	45.6	60.92	66.85714285714286	50.84	12.28
2017-04-05 17:00	843.4782608695652	43.64	57.96	55.57142857142857	48.4	11.083333333333334
2017-04-05 18:00	872.7272727272727	45.625	53.625	56.2	48.75	11.08695652173913
2017-04-05 19:00	937.5	51.04	44.32	68.33333333333333	53.32	13.869565217391305
2017-04-05 20:00	995.8333333333334	50.8	42.68	59	56.04	17.916666666666668
2017-04-05 21:00	1012.5	53.64	35.16	73.875	62.96	19.08695652173913
2017-04-05 22:00	1120.8333333333333	58.28	25.958333333333332	84.72727272727273	72.12	18.695652173913043
2017-04-05 23:00	1200	62.56	16.708333333333332	102.15384615384616	85.32	17.608695652173914
2017-04-06 00:00	1341.6666666666667	63.48	11.25	112	92.84	17.304347826086957
2017-04-06 01:00	1404.1666666666667	61	11.24	127.08695652173913	95.32	16.208333333333332
2017-04-06 02:00	1520.8333333333333	59.28	14.52	132.2173913043478	103.84	17.4
2017-04-06 03:00	1695.8333333333333	56.64	22.44	165.79166666666666	121.68	19.96
2017-04-06 04:00	1729.1666666666667	49.36	36.96	184.08333333333334	143.36	22.52
2017-04-06 05:00	1680	46.64	58.2	188.57142857142858	153.56	25.36
2017-04-06 06:00	1617.391304347826	42.17391304347826	86.26086956521739	194.5	157.08695652173913	26.347826086956523
2017-04-06 07:00	1529.1666666666667	36.666666666666664	119.41666666666667	170.54545454545453	156.52	26.916666666666668
2017-04-06 08:00	1360	31.68	138.08	135	138.24	24.04
2017-04-06 09:00	1175	31.125	142.91666666666666	147.75	110.66666666666667	19
2017-04-06 10:00	991.6666666666666	31.166666666666668	141.41666666666666	125.8	87.4	14.708333333333334
2017-04-06 11:00	936	32.56	142.12	95.95	79.88	13.28
2017-04-06 12:00	976	39.08	140.36	117.85714285714286	76.8	13.4
2017-04-06 13:00	1270.8333333333333	68.25	111.875	158.23809523809524	80.20833333333333	14.875
2017-04-06 14:00	1692	69.4	105.88	183.57142857142858	100.36	18.64
2017-04-06 15:00	1496	56.4	115.16	156.13636363636363	115.56	19.52
2017-04-06 16:00	1564	45.28	119.36	164.5	122.52	21.36
2017-04-06 17:00	1376	44.72	92.24	144.82608695652175	110.24	21.52
2017-04-06 18:00	1383.3333333333333	44.166666666666664	93.16666666666667	133.58333333333334	110.83333333333333	21.125
2017-04-06 19:00	1108	43.12	76.04	127.45454545454545	63.4	19.32
2017-04-06 20:00	1096	39.56	72.36	114	50.92	17.84
2017-04-06 21:00	1060	43.24	61.32	121.56	50.6	17.48
2017-04-06 22:00	1156	40.08	62.08	113	51.8	16.76
2017-04-06 23:00	1100	39.12	60.76	110.16	47.48	16.36
2017-04-07 00:00	1032	39.4	57.04	110.16	47.2	14.8
2017-04-07 01:00	1140	48.84	47.56	118.52	50.64	15.72
2017-04-07 02:00	1092	46.6	52.4	124.64	59.6	14.76
2017-04-07 03:00	1120	42.68	58.76	126.36	65.24	16
2017-04-07 04:00	1200	39.333333333333336	65.66666666666667	120.43478260869566	67.875	17.25
2017-04-07 05:00	1172	35	77.36	103.13636363636364	64.64	17.6
2017-04-07 06:00	1120	32.16	89.44	89.95833333333333	59.68	16.2
2017-04-07 07:00	956	28.92	101.76	89.91304347826087	57.8	14.72
2017-04-07 08:00	872	28.96	110.92	96.45833333333333	57.4	14.2
2017-04-07 09:00	913.0434782608696	32.04347826086956	116.69565217391305	97.54166666666667	62.708333333333336	14.956521739130435
2017-04-07 10:00	975	39.083333333333336	109.66666666666667	102.91666666666667	66.08	15.5
2017-04-07 11:00	1084	45.04	103.36	111.41666666666667	66.52	15.52
2017-04-07 12:00	1304	57.28	86.12	118.8	68.04	16.12
2017-04-07 13:00	1444	79.92	55.12	133.25	70.2	16.96
2017-04-07 14:00	1516	90.8	38.32	141.84	76.16	18.4
2017-04-07 15:00	1492	94.16	30.96	146.45833333333334	79.76	17.84
2017-04-07 16:00	1620	96.48	26	145.75	82.04	19.56
2017-04-07 17:00	1968	97.72	21.84	145.72	88.24	20.4
2017-04-07 18:00	1896	99.48	19.583333333333332	148.56	93.6	19.88
2017-04-07 19:00	1792	105.28	13.347826086956522	161.84	93.44	19.56
2017-04-07 20:00	1740	106.68	9.681818181818182	178.32	94.68	18.36
2017-04-07 21:00	1784	105.4	9.380952380952381	178.76	96.28	17
2017-04-07 22:00	1920	104.2	8.15	172.08333333333334	98.4	16
2017-04-07 23:00	2060	105.84	6.333333333333333	165.96	100.44	16.76
2017-04-08 00:00	2224	107.88	5.714285714285714	165.96	100.72	18.36
2017-04-08 01:00	2096	107.24	6.708333333333333	175.875	106.68	21.6
2017-04-08 02:00	2144	96.6	9.958333333333334	162.3913043478261	109.2	23.12
2017-04-08 03:00	2337.5	77.33333333333333	21.416666666666668	140.65	106.91666666666667	27.708333333333332
2017-04-08 04:00	1954.1666666666667	56.333333333333336	34.875	127.52631578947368	88.79166666666667	26.791666666666668
2017-04-08 05:00	1404.1666666666667	42.958333333333336	46.083333333333336	90.3157894736842	60.125	23.125
2017-04-08 06:00	1308.695652173913	37.75	54.25	113.95	42.208333333333336	20.041666666666668
2017-04-08 07:00	1160.8695652173913	35.625	58.625	100.04166666666667	34.5	17.52173913043478
2017-04-08 08:00	1058.3333333333333	34.458333333333336	62.416666666666664	97.43478260869566	29.583333333333332	16.17391304347826
2017-04-08 09:00	960.8695652173913	36.08695652173913	64.29166666666667	100.78260869565217	24.291666666666668	14.478260869565217
2017-04-08 10:00	895.6521739130435	35.625	64.41666666666667	95.79166666666667	19.916666666666668	13.833333333333334
2017-04-08 11:00	930.4347826086956	38.916666666666664	63.583333333333336	93.20833333333333	19.416666666666668	14.041666666666666
2017-04-08 12:00	904.3478260869565	44.333333333333336	60.791666666666664	105.04166666666667	22	15.541666666666666
2017-04-08 13:00	850	52.375	50.958333333333336	94.54166666666667	22.52173913043478	16.708333333333332
2017-04-08 14:00	872	64.04	35.24	96.04	24.52	17.2
2017-04-08 15:00	920.8333333333334	74.70833333333333	23.625	101.08333333333333	26.916666666666668	17
2017-04-08 16:00	964	83.44	14.88	106.70833333333333	32.56	18.96
2017-04-08 17:00	1028	86	10.2	110.68	37.44	17.4
2017-04-08 18:00	1044	86.56	7.875	119.5	41.16	17.88
2017-04-08 19:00	1100	84.36	6.583333333333333	113.20833333333333	50.2	19.16
2017-04-08 20:00	1116	82.64	7.636363636363637	105.47826086956522	51.2	23.72
2017-04-08 21:00	1124	82.76	6.045454545454546	105.95833333333333	50.2	24.44
2017-04-08 22:00	1148	82.08	5.476190476190476	113.375	54.08	25.28
2017-04-08 23:00	1232	79.64	5.2727272727272725	117.44	67.2	26.6
2017-04-09 00:00	1380	78.56	6.045454545454546	121.08333333333333	64.64	25.32
2017-04-09 01:00	1592	78.56	7.666666666666667	143.41666666666666	66.64	26.52
2017-04-09 02:00	1844	77.92	13.875	152.56	71.8	31.76
2017-04-09 03:00	2100	68.2	27.04	144.04166666666666	70.6	34.92
2017-04-09 04:00	2024	58.16	46.28	119	65.32	35.6
2017-04-09 05:00	2064	53.48	56.72	106.65217391304348	62.76	37.8
2017-04-09 06:00	1979.1666666666667	52.791666666666664	61.958333333333336	105.86363636363636	55.333333333333336	35.791666666666664
2017-04-09 07:00	1875	50.708333333333336	65.04166666666667	110.45	52.75	32.375
2017-04-09 08:00	1582.608695652174	45.69565217391305	70.21739130434783	76.85	47.869565217391305	26.52173913043478
2017-04-09 09:00	1258.3333333333333	41.583333333333336	73.41666666666667	65.45454545454545	39.125	22.375
2017-04-09 10:00	1195.6521739130435	41.78260869565217	74.78260869565217	69.52173913043478	32.73913043478261	20.391304347826086
2017-04-09 11:00	1126.0869565217392	41.52173913043478	72.78260869565217	68.30434782608695	32.68181818181818	17.782608695652176
2017-04-09 12:00	1220.8333333333333	46.43478260869565	65.41666666666667	83.17391304347827	31.083333333333332	19.625
2017-04-09 13:00	1241.6666666666667	58.375	49.708333333333336	93.58333333333333	35.583333333333336	19.291666666666668
2017-04-09 14:00	1170.8333333333333	66.75	35.875	94.54166666666667	36.583333333333336	19.583333333333332
2017-04-09 15:00	1141.6666666666667	73.70833333333333	23.25	98.375	38.291666666666664	22.291666666666668
2017-04-09 16:00	1166.6666666666667	81.33333333333333	14.25	101.75	43.958333333333336	25.958333333333332
2017-04-09 17:00	1237.5	82.25	12.5	105.25	47.125	33.708333333333336
2017-04-09 18:00	1341.6666666666667	81.70833333333333	12	99.81818181818181	47.708333333333336	33.666666666666664
2017-04-09 19:00	1304.1666666666667	81.41666666666667	10.521739130434783	108.41666666666667	54.958333333333336	32.958333333333336
2017-04-09 20:00	1370.8333333333333	80.70833333333333	10.73913043478261	111.625	59.458333333333336	32
2017-04-09 21:00	1425	78.125	11.666666666666666	119.70833333333333	61.291666666666664	32.875
2017-04-09 22:00	1537.5	76.70833333333333	11.181818181818182	121.66666666666667	65.04166666666667	34.916666666666664
2017-04-09 23:00	1470.8333333333333	73.04166666666667	13.85	120.20833333333333	64.41666666666667	33.791666666666664
2017-04-10 00:00	1475	74.04166666666667	11.4	121.5	68.29166666666667	33.541666666666664
2017-04-10 01:00	1558.3333333333333	76.25	11.5	132.875	75.125	35.958333333333336
2017-04-10 02:00	1650	77.66666666666667	18.583333333333332	145.41666666666666	78	42
2017-04-10 03:00	1541.6666666666667	66.16666666666667	40.375	125.73913043478261	77.25	40.083333333333336
2017-04-10 04:00	1279.1666666666667	49.083333333333336	65.95833333333333	110.85	69.875	29.333333333333332
2017-04-10 05:00	1112.5	36.916666666666664	85.91666666666667	80.42857142857143	54.333333333333336	22.333333333333332
2017-04-10 06:00	1004.1666666666666	28.583333333333332	101.29166666666667	68	43.708333333333336	17.833333333333332
2017-04-10 07:00	896	24.6	114.76	74.04347826086956	41.625	16.44
2017-04-10 08:00	895.8333333333334	25.375	118.16666666666667	79.73913043478261	42.47826086956522	16.541666666666668
2017-04-10 09:00	904.1666666666666	25.458333333333332	120.16666666666667	82.20833333333333	41.5	17.565217391304348
2017-04-10 10:00	916	25.36	121.04	78.44	43.48	17.48
2017-04-10 11:00	904	29.88	116.44	80.70833333333333	47.56	16.96
2017-04-10 12:00	928	34.08	108.68	93.36	45.36	16.24
2017-04-10 13:00	936	38.4	97.28	101.68	45.24	16.36
2017-04-10 14:00	992	43.84	78.72	119.96	50.48	17.56
2017-04-10 15:00	1016	43.88	69.4	114.56	54.36	18.28
2017-04-10 16:00	1048	45.2	60.96	98.29166666666667	56	19.32
2017-04-10 17:00	1062.5	46.833333333333336	53.75	92.04166666666667	56.125	19.25
2017-04-10 18:00	1020.8333333333334	48.333333333333336	48.458333333333336	87.43478260869566	53.25	18.958333333333332
2017-04-10 19:00	1152	48.12	43.48	85.375	53.52	19.44
2017-04-10 20:00	1056	43.72	45.24	77.13636363636364	50.76	17.68
2017-04-10 21:00	1060	45.64	40.12	72.66666666666667	46.72	16.52
2017-04-10 22:00	1112	51.36	31.833333333333332	80.56	46.52	17.08
2017-04-10 23:00	1232	57.76	21.583333333333332	89.52	52.44	17.8
2017-04-11 00:00	1524	66.88	9.833333333333334	119.28	57.96	19.64
2017-04-11 01:00	1640	68.6	11.625	131.6	71.08	24.48
2017-04-11 02:00	1704	64.12	23.08	156.04166666666666	78	32.28
2017-04-11 03:00	1696	51.64	45.24	157.41666666666666	70.88	34.76
2017-04-11 04:00	1541.6666666666667	38.4	64.84	133.24	56.76	27.68
2017-04-11 05:00	972.7272727272727	22.869565217391305	86.91304347826087	110.56521739130434	41.90909090909091	15.772727272727273
2017-04-11 06:00	804.3478260869565	17.24	95.88	85.6086956521739	26.291666666666668	9.5
2017-04-11 07:00	722.7272727272727	14.375	102.75	73.28571428571429	22.043478260869566	6.913043478260869
2017-04-11 08:00	656.5217391304348	14.04	105.64	53.608695652173914	17.708333333333332	5.782608695652174
2017-04-12 02:00	1960	52.48	66.28	198.36	109.32	42.92
2017-04-12 03:00	1956	52.48	66.28	198.4	109.28	42.88
2017-04-12 04:00	1732	47.8	80.6	186.04	100.52	37.36
2017-04-12 05:00	1384	39.28	96.12	160.63636363636363	85.12	27.6
2017-04-12 06:00	976	28.8	110.8	130.0952380952381	65.16	18.48
2017-04-12 07:00	840	21.2	122.16	93	53.291666666666664	13.84
2017-04-12 08:00	768	18.041666666666668	124.16	72.95	40.16	11.6
2017-04-12 09:00	760.8695652173913	17.217391304347824	126.65217391304348	79.86363636363636	33.130434782608695	10.73913043478261
2017-04-12 10:00	781.8181818181819	20.727272727272727	124.13636363636364	112.70833333333333	30.083333333333332	11.454545454545455
2017-04-12 11:00	888	29.4	110.08	151.8	30.72	13.12
2017-04-12 12:00	1156	50.48	79.28	213.28	37.96	18.28
2017-04-12 13:00	1373.9130434782608	66.08695652173913	56.82608695652174	202.34782608695653	48.65217391304348	23.130434782608695
2017-04-12 14:00	1408.695652173913	68.43478260869566	51.26086956521739	161.52173913043478	48.73913043478261	25.26086956521739
2017-04-12 15:00	1358.3333333333333	67.79166666666667	48.375	138.375	45.5	23.458333333333332
2017-04-12 16:00	1225	67.08333333333333	39.458333333333336	117.54166666666667	45.708333333333336	18.125
2017-04-12 17:00	1225	67.08333333333333	39.458333333333336	116	45.708333333333336	18.125
2017-04-12 18:00	1187.5	64.54166666666667	41.52173913043478	105.54545454545455	44.708333333333336	18
2017-04-12 19:00	1408.3333333333333	69	33.708333333333336	104.625	35.916666666666664	21.5
2017-04-12 20:00	1625	74.29166666666667	25.083333333333332	108.3913043478261	44.25	21.916666666666668
2017-04-12 21:00	1645.8333333333333	76.625	22.375	125	48	22.791666666666668
2017-04-12 22:00	1700	77.08333333333333	21.130434782608695	123.79166666666667	45.541666666666664	24.708333333333332
2017-04-12 23:00	1775	80.91666666666667	16.318181818181817	122	47.75	26.791666666666668
2017-04-13 00:00	1829.1666666666667	82.25	12.782608695652174	120.66666666666667	47.458333333333336	28.5
2017-04-13 01:00	2041.6666666666667	80.70833333333333	15.833333333333334	134.20833333333334	53.083333333333336	33.375
2017-04-13 02:00	2262.5	77.125	23.75	156.95833333333334	63.958333333333336	38.875
2017-04-13 03:00	2379.1666666666665	73.375	33.458333333333336	161.875	67.41666666666667	40.375
2017-04-13 04:00	2216.6666666666665	71.5	42.666666666666664	177.16666666666666	72.625	41.041666666666664
2017-04-13 05:00	2052.1739130434785	70	53.52173913043478	209.25	86.20833333333333	39.78260869565217
2017-04-13 10:00	1932	57.68	87.8	175.1875	121.36	33.12
2017-04-13 11:00	1808.3333333333333	56.041666666666664	84.5	155.45454545454547	98.58333333333333	30.833333333333332
